artist,comment,level,lr2_bmsid,md5,name_diff,title,url,url_diff,player,clear_player,theoretical_score,top_score,average_score,std_dev_score,optimized_p,bpi_scores
xi,"https://mega.nz/folder/FNFDCQaT#wfv-iI4UuSIaGpP0oFZdtQ/file/MMUgWISD
難易度表保管(☆,★,★★,δ,★)に保管

■ GENOSIDEスターターパッケージ収録楽曲
　 http://nekokan.dyndns.info/~lobsak/genoside/index.html
",1,111995,37663e91190ce4a0b502def7155df58e,,Parousia [HARD],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=281&event=74,,21750,998,3200,3177,3028.2996,47.7313,0.5,"[3169.46, 3160.71, 3151.8, 3143.12, 3135.05, 3127.94, 3122.08, 3117.71, 3115.02]"
MUE / mov : Lyrebird Ferdinant obj:krg vs 秘密,"BOF,G2R up0955.ziphttp://iroirokiba.web.fc2.com/bms.htmlhttp://hiiiii.web.fc2.com/sabun/index.html",7,220766,3791d42c00cdfa135df3779eb0f78505,http://absolute.pv.land.to/bof/upload.html,Danse de Romani [Professional],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=28&event=104,http://absolute.pv.land.to/bof/src/up0955.zip,4669,999,4260,4232,3928.5465,100.218,0.5,"[4222.28, 4209.85, 4196.95, 4184.23, 4172.29, 4161.69, 4152.9, 4146.33, 4142.27]"
scytheleg / obj.siokaze,,17,179065,38616b85332037cc12924f2ae2840262,http://siokazebms.web.fc2.com/,gazer [MANIAQ],http://scytheleg.sakura.ne.jp/tempyou/release/tempyou/,http://siokazebms.web.fc2.com/,5074,1000,4512,4512,4409.056,64.7995,0.5,"[4511.96, 4510.27, 4505.2, 4496.88, 4486.28, 4474.82, 4463.99, 4455.15, 4449.39]"
黄泉路テヂーモ / 出前×篠乃ちよ obj. B_K,BGA差分http://manbow.nothing.sh/event/event.cgi?action=More_def&num=9&event=99From ,7,205262,38769dc4d7de5e24a149e8f12fb75c6b,http://beatkim.web.fc2.com,ロリキート [タイポグラフィ],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=264&event=96,http://beatkim.web.fc2.com,5379,1000,4734,4712,4468.665,96.8924,0.5,"[4702.35, 4691.06, 4679.23, 4667.46, 4656.35, 4646.43, 4638.19, 4632.02, 4628.2]"
あやめ♪ obj:カンダタ,「戦闘」(dq3bt.lzh),9,133,389bab124af9fa4fa5ebccf1b99a9ff5,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21111,ＤＱⅢ　Battle -Normal-,http://web.archive.org/web/20070120103559/http://www.ayamenet.com/music/bmsdata/dq3bt.lzh,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21111,9624,1000,2844,2803,2511.155,88.6155,0.5,"[2797.33, 2785.51, 2773.65, 2762.22, 2751.69, 2742.46, 2734.9, 2729.28, 2725.83]"
sound piercer / mov : kkkfff2,汎用up3288.zip,19,153875,38d58d8b3783fdb66dbafd8405954e8d,http://absolute.pv.land.to/bmsuploader.html,点、線、面、立体 多胞体,http://k-bms.com/party_pabat/party.jsp?board_num=1&num=49,http://absolute.pv.land.to/uploader/src/up3288.zip,2963,995,4482,4455,4163.2482,137.9698,0.5,"[4445.27, 4433.04, 4420.35, 4407.82, 4396.05, 4385.58, 4376.91, 4370.43, 4366.42]"
paraoka / Kz,BGAは以下http://web.archive.org/web/20030201160328/http://homepage1.nifty.com/paraoka/bms/l9.html原曲を http://mok2lnbms.6.ql.bz/nijihaifu.html で二次配布中動画はBGA未定義の修正前版です,23,131863,38f7d300a2ba8c3289af529595566cc3,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,L9 -落とし穴 Revolutions-,http://homepage1.nifty.com/paraoka/,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,2014,883,4612,4550,3859.3341,319.2028,0.5,"[4548.62, 4531.45, 4514.07, 4497.23, 4481.64, 4467.94, 4456.68, 4448.31, 4443.15]"
ねこみみ魔法使い / obj: black train,,9,1748,393260af90f9df91eef6f44947986b30,http://absolute.pv.land.to/,★LittlE HearTs★ (AFOTHER),http://nekomimi.name/,http://absolute.pv.land.to/,12587,1000,4416,4402,4149.222,86.1737,0.5,"[4392.41, 4380.96, 4368.38, 4355.43, 4342.9, 4331.51, 4321.92, 4314.67, 4310.15]"
Vector27 vs Blue-J obj.swa,"(2019/09/10)
下記の「す09」に差分が公開されているのを見つけたので記載します。
http://swamelo.web.fc2.com/01_HK.html",20,214129,393721d8ae30bf1c212e8126dadc03c3,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/BOB2015/BOB2015_k_3_2_2.html,Complex path (bms edit -madness-),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=170&event=65,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/BOB2015/BOB2015_k_3_2_2.html,2006,937,3838,3769,3157.6137,188.1108,0.5,"[3772.06, 3756.04, 3740.02, 3724.65, 3710.52, 3698.16, 3688.05, 3680.55, 3675.94]"
ルゼ obj:秘密,,15,209711,399a47fe7344d3fd68e3ad8e42de38fb,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/BOB2015/BOB2015_k_2_1_4.html,紫陽花の忘れ物 [Poison],http://www.luzeria.net/music/bms.htm,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/BOB2015/BOB2015_k_2_1_4.html,3242,990,4136,4080,3663.8293,141.0116,0.5,"[4078.82, 4065.2, 4051.61, 4038.58, 4026.63, 4016.19, 4007.64, 4001.31, 3997.42]"
フロン / ラズベリル / obj: black train,GENOSIDE段位認定 発狂皆伝 4曲目追加ボイス差分などhttp://www3.pf-x.net/~boxism-8500/bms.php?no=28&status=0,24,96180,39d0732ef7fee9ad0c8b044ccbe8a396,,Love & Justice [GOD],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=227&event=65,http://absolute.pv.land.to/Anotherbms.html,3951,914,6000,6000,5027.4322,346.5602,0.5,"[5999.55, 5993.12, 5977.0, 5952.02, 5921.14, 5888.29, 5857.56, 5832.65, 5816.46]"
sun3 vs EXCALIpUR / BGA:Johnny / y obj.sun3,所属チーム「Tribullets Decrements」up0736GENOSIDE段位認定 発狂六段 3曲目,14,55019,39f78361dc62f7ac355fb73e628bb336,http://absolute.pv.land.to/bmsuploader.html,Cross breed -EXTRA-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=114&event=60,http://absolute.pv.land.to/uploader/src/up0736.rar,7011,979,5412,5374,4994.8509,127.086,0.5,"[5365.91, 5352.35, 5338.49, 5324.97, 5312.38, 5301.26, 5292.1, 5285.27, 5281.05]"
SHIKI // BGA:あかくらげ & M.H / 29,動画はBGA未定義の修正前版です,15,155859,3a1930e076a09704969aae374f5745e7,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,Endless Dream [29Another],http://web.archive.org/web/20051117214439/http://kobe.cool.ne.jp/linker/,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,4564,987,5286,5265,4798.3698,160.352,0.5,"[5252.43, 5237.29, 5220.85, 5204.07, 5187.92, 5173.32, 5161.06, 5151.81, 5146.06]"
NS-Factory×deadblue238×hi-low/差分 赤い人,差分 右クリックで保存赤い人難易度表 http://akred.web.fc2.com/ak-red.html,11,141799,3a500560e6ace69e08b51736ff1be0ca,http://akred.web.fc2.com/bmsfile/InfiniteGalaxy-HARDEST.bms,Infinite Galaxy [HARDEST],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=330&event=83,http://akred.web.fc2.com/bmsfile/InfiniteGalaxy-HARDEST.bms,6420,1000,5220,5189,4916.127,107.3502,0.5,"[5180.48, 5168.75, 5156.75, 5145.03, 5134.11, 5124.46, 5116.51, 5110.58, 5106.92]"
Luxion,同梱譜面,25,139810,3a503fb4e6605b82ed3ceafe760b5c85,,High-Priestess [ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=159&event=83,,1470,233,7568,7227,6329.2017,493.661,0.517640862317847,"[7433.47, 7420.17, 7407.66, 7396.18, 7385.96, 7377.19, 7370.07, 7364.76, 7361.42]"
Basso / obj: Dragon,,14,179561,3a517c7913157b836a4193c9ecf7bd9c,http://www.dropbox.com/s/21wc56a3km2fi0r/fatal_pulse_br.zip?m=,Fatal Pulse [breath],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=18&event=90,http://www.dropbox.com/s/21wc56a3km2fi0r/fatal_pulse_br.zip?m=,3849,994,2854,2845,2573.0,87.3834,0.5,"[2836.75, 2825.35, 2812.08, 2797.9, 2783.79, 2770.72, 2759.56, 2751.04, 2745.7]"
otokaz/lushe,,13,1253,3aa1a582cb253db8ae731ce323782e42,http://nekokan.dyndns.info/~lobsak/hokan/,妹様は彼女なのだっ！,http://kbwnk.net/top.htm,http://nekokan.dyndns.info/~lobsak/hokan/,6993,998,4506,4410,4041.7655,103.6675,0.5,"[4432.31, 4420.75, 4409.65, 4399.32, 4390.06, 4382.11, 4375.7, 4370.99, 4368.12]"
clap stick,"同梱譜面
BGA差分上書き必須",3,557,3b1720173791f15ecf42647887e8ec98,,"ROTTELER'S HOME ""seven eduardo edit""",http://manbow.org/,,10865,999,3470,3459,3279.2002,60.8287,0.5133052100564942,"[3451.46, 3442.07, 3431.6, 3420.66, 3409.92, 3400.01, 3391.52, 3384.96, 3380.75]"
Junk / obj:kneas BGA : YARITA,同梱譜面,10,171066,3b3ffc9ece8671973cea9d90f93c2e8f,,The Formula [Rea'du],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=351&event=88,,7549,999,4184,4169,3954.8619,85.1608,0.5,"[4159.86, 4149.23, 4137.73, 4126.03, 4114.8, 4104.65, 4096.14, 4089.72, 4085.74]"
tarolabo / obj:あーさん,http://www.fnbi.jp/tarolabo/,14,66982,3be5d074019ffdc789c9bac9eb6020d1,http://drowsy.hannnari.com/index.html,κανων -φ-,http://ofuton.tk/tarolabo/,http://drowsy.hannnari.com/index.html,6158,993,4214,4120,3747.4582,107.0118,0.5,"[4140.97, 4129.28, 4118.03, 4107.55, 4098.14, 4090.07, 4083.54, 4078.76, 4075.83]"
incinerate,同梱譜面GENOSIDE段位認定 発狂十段 3曲目,23,112178,3c4e5a90478a6a60b430e9816c942ffd,,煉獄-Purgatorium- [ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=172&event=74,,4004,727,6390,6227,5554.2916,192.1274,0.6380692457336573,"[6294.89, 6283.16, 6271.44, 6259.95, 6248.91, 6238.57, 6229.23, 6221.26, 6215.14]"
STASTA TEKINA / obj:krg,"BOF,G2R系 up0931.zip",8,220219,3c58f7c2e28bedf002aa1a29c8c86f1b,http://iroirokiba.web.fc2.com/bms.html,Eisenschweif (SP Wahnsinnig),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=401&event=104,http://iroirokiba.web.fc2.com/bms.html,4157,1000,4288,4267,3904.755,119.851,0.5,"[4255.57, 4241.99, 4227.42, 4212.68, 4198.58, 4185.89, 4175.27, 4167.27, 4162.31]"
xi,,2,56919,3c8063cac832c21238f9f592c851765b,,.357 Magnum [Another],http://sdrv.ms/RGziYJ,,15042,997,3798,3796,3639.7242,61.0382,0.5,"[3794.86, 3788.75, 3779.55, 3768.09, 3755.52, 3743.09, 3731.99, 3723.25, 3717.67]"
orangentle / deadblue238,> 公式パッケージのものは古くなっています。現在の会場のものを使用してください。,12,140320,3c9e6197ca0dbf5bba3cd1b83603643d,,HAELEQUIN,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=389&event=83,,9999,992,4148,4087,3694.249,86.5623,0.5,"[4088.63, 4075.56, 4062.63, 4050.32, 4039.07, 4029.29, 4021.3, 4015.4, 4011.77]"
Hope / obj:sarao3,"原曲保管 https://onedrive.live.com/?id=FC95A680740CA8C9%21111&cid=FC95A680740CA8C9
差分入手不可、アーカイブ無し",21,131448,3cc376adecd0e196a34a12eb39311146,http://www.geocities.jp/osara3109/,絶対的共依存 -Codependence-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=34&event=78,http://www.geocities.jp/osara3109/,2407,927,4902,4873,4351.2147,180.6498,0.5,"[4860.82, 4844.94, 4828.11, 4811.23, 4795.2, 4780.83, 4768.85, 4759.86, 4754.28]"
A.I.TOYS,発狂BMS段位認定 三段1曲目,7,1704,3d44b0266fa568fc13a6b497141e9fb5,http://nekokan.dyndns.info/~lobsak/hokan/,景色の境界 -EX-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=124&event=22,http://nekokan.dyndns.info/~lobsak/hokan/,8346,1000,2722,2702,2450.214,86.1334,0.5,"[2692.07, 2680.58, 2668.4, 2656.19, 2644.59, 2634.21, 2625.55, 2619.04, 2615.01]"
美月 正 (obj.mp),,9,1264,3d6c4e9dd1c87def0e3e261204da58ad,http://ibizatrance.nomaki.jp/,E reviver -imaging you- (MANIAC),http://tsubu.ath.cx/~ssry/,http://ibizatrance.nomaki.jp/,7713,1000,3828,3808,3575.222,82.7782,0.5,"[3798.39, 3787.32, 3775.63, 3763.95, 3752.88, 3742.98, 3734.73, 3728.55, 3724.71]"
LaValse (obj.mp),BMS Starter Pack 2006Pass: BMSSP2006,7,16774,3e10bd402d5a0df48d81ec1a055941b4,http://ibizatrance.nomaki.jp/sabun.html,marine snow,http://www.sugarsync.com/pf/D1125718_78115975_66056,http://ibizatrance.nomaki.jp/sabun.html,8103,1000,2922,2914,2730.102,71.5621,0.5,"[2907.37, 2897.92, 2886.96, 2875.28, 2863.69, 2852.96, 2843.81, 2836.83, 2832.46]"
er / mikasa,,21,185342,3e46b0da59eeb0fd8eedc269a59f07fd,http://endymionsan.web.fc2.com/mikasabun.html,Baby Baby Frenzy,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=59&event=93,http://endymionsan.web.fc2.com/mikasabun.html,2282,981,4698,4632,4107.8277,172.2002,0.5,"[4634.46, 4619.5, 4604.6, 4590.34, 4577.26, 4565.84, 4556.5, 4549.58, 4545.33]"
tarolabo BGA:MiRA vo:小宮真央,,3,1143,3e699cf8d82f85a0217fbbdc6ffa5735,,斧と盾 [7key_hard],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=97&event=44,,11839,1000,4436,4374,4021.323,103.2736,0.5,"[4376.77, 4364.46, 4352.34, 4340.85, 4330.39, 4321.31, 4313.92, 4308.46, 4305.11]"
AKITO obj;江澤,http://big.freett.com/akito11/sakurak.rar,7,1347,3e75b72bf37c843681c2f883b3ff8aea,http://nekokan.dyndns.info/~lobsak/hokan/,桜華月 (A3),http://page.freett.com/akito11/index.html,http://nekokan.dyndns.info/~lobsak/hokan/,9542,998,3860,3837,3501.5852,100.5688,0.5,"[3826.05, 3812.94, 3799.04, 3785.1, 3771.86, 3759.99, 3750.09, 3742.65, 3738.05]"
Est,自作譜面等など,15,343,3ea487a913e09ffac12b2ccf6609ce5a,http://nekokan.dyndns.info/~lobsak/hokan/,snowflake -exquisite 2008- another,http://estish.nobody.jp/index1.html,http://nekokan.dyndns.info/~lobsak/hokan/,5906,991,2550,2543,2327.5055,72.325,0.5,"[2536.53, 2526.56, 2514.7, 2501.83, 2488.89, 2476.82, 2466.46, 2458.52, 2453.54]"
猫蟹丸 / obj: black train,,16,1678,3f3bed485c074401ef4bcfb6781786ee,http://absolute.pv.land.to/,日溜りの街－あ！－ (EXTREME),http://knm.sakura.ne.jp/z_top.html,http://absolute.pv.land.to/,6090,1000,4364,4353,3970.14,146.4724,0.5,"[4342.76, 4329.32, 4313.82, 4297.33, 4281.0, 4265.91, 4253.05, 4243.25, 4237.11]"
AKITO/http://d.hatena.ne.jp/xki/,http://big.freett.com/akito11/sakurak.rar直リンク不可、URLをコピーして貼り付け,3,934,3f4b5bde1500d2f3718a6b26fb604b84,http://xki.is.land.to/bms/sabun.html,桜華月 ウルトラセブン,http://page.freett.com/akito11/index.html,http://xki.is.land.to/bms/sabun.html,13211,999,3324,3313,3117.7267,72.6786,0.5,"[3304.99, 3294.96, 3283.77, 3272.15, 3260.81, 3250.46, 3241.71, 3235.08, 3230.94]"
recognize m. / bga-RED / object-black train,,5,168,3f68cd0cc57e0125a79d5412f0d8b685,http://absolute.pv.land.to/Anotherbms.html,happy century AFOTHER,http://mok2lnbms.6.ql.bz/nijihaifu.html,http://absolute.pv.land.to/Anotherbms.html,10174,1000,5152,5126,4797.522,113.9915,0.5,"[5115.54, 5102.59, 5089.03, 5075.55, 5062.82, 5051.47, 5042.04, 5034.97, 5030.59]"
L_Z,"2018/01/10　本体確認
本体はページ一番下のダウンロードから",7,1705,3f888106b7739c64f692d0e0d7eb862e,,紅染十三番街道,http://www3.pf-x.net/~boxism-8500/index.php,,9334,999,3140,3098,2892.953,60.3828,0.5,"[3094.47, 3084.73, 3075.12, 3065.99, 3057.66, 3050.42, 3044.52, 3040.16, 3037.49]"
LUNEの右手と悠里おねぇちゃんの左脚,原曲：幽雅に咲かせ、墨染の桜 ～ Border of Life(東方妖々夢),7,1092,3fe6019fc689ecd066ce0e1f643e76e4,http://nekokan.dyndns.info/~lobsak/hokan/,どうか私を殺して下さい,http://rin.s101.xrea.com/,http://nekokan.dyndns.info/~lobsak/hokan/,9353,999,3756,3728,3417.5506,91.3754,0.5789853371572242,"[3719.74, 3708.78, 3697.12, 3685.19, 3673.44, 3662.34, 3652.42, 3644.21, 3638.33]"
BACO,,12,1810,3ffe563b9ccdcd7181ac278c4690c146,,キメラ,http://www1.axfc.net/uploader/H/so/103331,,6894,998,4384,4372,4016.2545,123.5346,0.5,"[4361.67, 4348.52, 4333.57, 4317.82, 4302.31, 4288.05, 4275.94, 4266.73, 4260.97]"
ねこみりん feat.みゆ / obj:秘密 Illust:わんびぃ,"■ GENOSIDE2018段位認定 発狂六段 4曲目（18/04/15～）
■ 作者HP : http://www.nekomirin.com/",15,170454,40673cc8ea628a9452f6ae9ac74d5817,http://www.geocities.jp/hihihi4442/,先天性エゴサ依存症候群 [Hide],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=335&event=88,http://www.geocities.jp/hihihi4442/,5732,995,3578,3538,3264.8623,96.3333,0.5,"[3532.3, 3520.85, 3509.37, 3498.31, 3488.14, 3479.22, 3471.92, 3466.5, 3463.17]"
ueotan / Photonskyto / Note:薄杏,2018/6/19現在 本体リンクが別業者のHPになっている模様,5,162439,40ce36b144f2274fdefe82edcb68aaf4,http://lalha.web.fc2.com/,THE ONE [EX],http://ueotan.com/,http://lalha.web.fc2.com/,7049,1000,3784,3772,3616.021,62.6029,0.5,"[3764.43, 3755.37, 3745.49, 3735.38, 3725.63, 3716.8, 3709.38, 3703.78, 3700.29]"
dj Extrose,同梱譜面は同ノーツ数だが別譜面,21,1827,40e62c68ee044e28cbea6805a88bb760,,unquenchable,http://bit.ly/eoD0dZ,,3958,930,3856,3836,3397.0344,144.4905,0.5,"[3823.7, 3808.95, 3792.91, 3776.52, 3760.74, 3746.45, 3734.46, 3725.4, 3719.76]"
キュアプラネット Remixed by ETIA.,差分同梱※bms.ms鯖落ちの為、入手困難ミラー発見したので。http://ux.getuploader.com/drive/download/38/etia_never_understand_ogg.rar,12,82142,40f5a6f06f776aaf5fd21656c31ba289,,エナジーストリーム(Never Understand Remix) [ANOTHER],http://nekokan.dyndns.info/~pupuly/bms/view.cgi?id=51,,6133,998,4136,4123,3805.0441,116.1414,0.5,"[4112.79, 4100.18, 4086.04, 4071.3, 4056.88, 4043.69, 4032.53, 4024.06, 4018.78]"
あるさん,譜面同梱,8,141191,40fd51732eda5299c74b484343e13cf7,,Bohemian Chic [SP INSANE],http://db.tt/YXwVClCG,,5870,1000,4630,4608,4366.936,99.2999,0.5,"[4598.39, 4587.15, 4575.38, 4563.67, 4552.62, 4542.76, 4534.57, 4528.44, 4524.64]"
ETIA. vs MM Sequence/obj_jakko,obj_jakko 差分一覧 http://joka193.blog.fc2.com/blog-category-0.htmlETIA.氏のHPが移転、正規によるBMSが入手不可になったので本体URLを第二保管に変更しました。,12,180632,4204bb56d82fd5e49bda4ea9d0184e25,http://www.dropbox.com/s/xw6mudia21e3ckf/creation_R.lzh,DISCHARGE RUSH [Creation_R],http://onedrive.live.com/?cid=fc95a680740ca8c9&id=FC95A680740CA8C9%21201&authkey=!AKRI_LJWCFUbDrg,http://www.dropbox.com/s/xw6mudia21e3ckf/creation_R.lzh,4909,998,4596,4580,4251.1673,118.3406,0.5,"[4569.13, 4556.19, 4541.99, 4527.39, 4513.27, 4500.44, 4489.65, 4481.48, 4476.4]"
Grand Thaw / obj:vese,差分：汎用up1571.rar,20,88667,425b14fc43db24a16f44380f4a06a3a5,http://absolute.pv.land.to/bmsuploader.html,ERIS [BIFROST],http://www5f.biglobe.ne.jp/~careless/,http://absolute.pv.land.to/uploader/src/up1571.rar,4337,990,4582,4482,4084.6313,139.3631,0.5,"[4506.4, 4494.43, 4482.93, 4472.23, 4462.63, 4454.39, 4447.74, 4442.86, 4439.88]"
momo★yama　　(BGA:アカツキユウ) obj:LAPIS,up5530,6,213456,425e92c471171139ca49b05bd60ca5a9,http://lapisbms.web.fc2.com/,JUMMER (HARD+),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=4&event=103,http://lapisbms.web.fc2.com/,4856,1000,3102,3102,2936.901,75.1415,0.5,"[3101.91, 3099.53, 3092.77, 3081.85, 3068.07, 3053.23, 3039.25, 3027.87, 3020.45]"
2X / obj.XYZ,,11,176160,426ec16efd28bc5a1cbd6f707a6375f1,http://me2.do/F2xZ6L0H,TEN,http://dl.dropbox.com/s/esdofbda23knp9w/TEN.zip?dl=1,http://me2.do/F2xZ6L0H,4517,1000,5478,5447,5064.083,149.2202,0.5,"[5436.82, 5423.02, 5408.68, 5394.5, 5381.18, 5369.33, 5359.51, 5352.17, 5347.63]"
MASA (obj.mp),,10,1754,42e77e291e6a64d416f860f7c02230f6,http://ibizatrance.nomaki.jp/sabun.html,Moonless Night (7KEY-MANIAC+),http://tsubu.ath.cx/~ssry/,http://ibizatrance.nomaki.jp/sabun.html,7930,998,3628,3560,3196.3307,117.332,0.5,"[3565.77, 3553.44, 3541.37, 3529.97, 3519.61, 3510.65, 3503.36, 3497.98, 3494.69]"
sound piercer feat.Ritsu / obj.swa mov : kkkfff2 & G-2000,Chromeは右クリック→「名前を付けてリンク先を保存」http://absolute.pv.land.to/bmsuploader.htmlBOFup0482.zipからもDL可,9,176510,4377e154655b3d277b1c65b77d98cf1c,http://swamelo.web.fc2.com/,愛と煩悩と輪廻と常識の極彩世界 [皿と乱打と階段と縦連の同時押世界],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=204&event=88,http://swamelo.web.fc2.com/,6007,1000,4872,4807,4451.752,126.5361,0.5,"[4811.3, 4799.03, 4787.0, 4775.61, 4765.26, 4756.28, 4748.99, 4743.6, 4740.3]"
